"StatRec","Survey","F_CODE","Quarter","Year","Lusitanian","Boreal","ratio","Lat","Lon"
"39F3","NS-IBTS","27.4.b",1,1994,3,6,0.5,3.5,55.25
"39F3","NS-IBTS","27.4.b",3,1994,7,6,1.16666666666667,3.5,55.25
"39F4","NS-IBTS","27.4.b",1,1994,3,8,0.375,4.5,55.25
"39F4","NS-IBTS","27.4.b",3,1994,4,7,0.571428571428571,4.5,55.25
"39F5","NS-IBTS","27.4.b",1,1994,4,7,0.571428571428571,5.5,55.25
"39F5","NS-IBTS","27.4.b",3,1994,6,7,0.857142857142857,5.5,55.25
"39F6","NS-IBTS","27.4.b",1,1994,9,9,1,6.5,55.25
"39F6","NS-IBTS","27.4.b",3,1994,5,4,1.25,6.5,55.25
"39F7","NS-IBTS","27.4.b",1,1994,11,8,1.375,7.5,55.25
"39F7","NS-IBTS","27.4.b",3,1994,8,9,0.888888888888889,7.5,55.25
"39F8","NS-IBTS","27.4.b",1,1994,4,7,0.571428571428571,8.5,55.25
"39F8","NS-IBTS","27.4.b",3,1994,6,8,0.75,8.5,55.25
"40E0","SWC-IBTS","27.6.a",1,1994,14,7,2,-9.5,55.75
"40E0","SWC-IBTS","27.6.a",4,1994,11,7,1.57142857142857,-9.5,55.75
"40E1","SWC-IBTS","27.6.a",1,1994,12,7,1.71428571428571,-8.5,55.75
"40E2","SWC-IBTS","27.6.a",4,1994,13,6,2.16666666666667,-7.5,55.75
"40E8","NS-IBTS","27.4.b",1,1994,4,9,0.444444444444444,-1.5,55.75
"40E8","NS-IBTS","27.4.b",3,1994,2,10,0.2,-1.5,55.75
"40E9","NS-IBTS","27.4.b",1,1994,6,10,0.6,-0.5,55.75
"40E9","NS-IBTS","27.4.b",3,1994,4,12,0.333333333333333,-0.5,55.75
"40F0","NS-IBTS","27.4.b",1,1994,4,10,0.4,0.5,55.75
"40F0","NS-IBTS","27.4.b",3,1994,5,10,0.5,0.5,55.75
"40F1","NS-IBTS","27.4.b",1,1994,6,11,0.545454545454545,1.5,55.75
"40F1","NS-IBTS","27.4.b",3,1994,2,8,0.25,1.5,55.75
"40F2","NS-IBTS","27.4.b",1,1994,4,9,0.444444444444444,2.5,55.75
"40F2","NS-IBTS","27.4.b",3,1994,4,11,0.363636363636364,2.5,55.75
"40F3","NS-IBTS","27.4.b",1,1994,4,11,0.363636363636364,3.5,55.75
"40F3","NS-IBTS","27.4.b",3,1994,8,13,0.615384615384615,3.5,55.75
"40F4","NS-IBTS","27.4.b",1,1994,3,11,0.272727272727273,4.5,55.75
"40F4","NS-IBTS","27.4.b",3,1994,5,4,1.25,4.5,55.75
"40F5","NS-IBTS","27.4.b",1,1994,6,10,0.6,5.5,55.75
"40F5","NS-IBTS","27.4.b",3,1994,7,9,0.777777777777778,5.5,55.75
"40F6","NS-IBTS","27.4.b",1,1994,10,7,1.42857142857143,6.5,55.75
"40F6","NS-IBTS","27.4.b",3,1994,7,6,1.16666666666667,6.5,55.75
"40F7","NS-IBTS","27.4.b",1,1994,6,7,0.857142857142857,7.5,55.75
"40F7","NS-IBTS","27.4.b",3,1994,9,6,1.5,7.5,55.75
"41E0","SWC-IBTS","27.6.a",1,1994,11,6,1.83333333333333,-9.5,56.25
"41E1","SWC-IBTS","27.6.a",1,1994,13,14,0.928571428571429,-8.5,56.25
"41E2","SWC-IBTS","27.6.a",1,1994,15,14,1.07142857142857,-7.5,56.25
"41E2","SWC-IBTS","27.6.a",4,1994,12,7,1.71428571428571,-7.5,56.25
"41E7","NS-IBTS","27.4.b",1,1994,5,8,0.625,-2.5,56.25
"41E7","NS-IBTS","27.4.b",3,1994,8,8,1,-2.5,56.25
"41E8","NS-IBTS","27.4.b",1,1994,6,11,0.545454545454545,-1.5,56.25
"41E8","NS-IBTS","27.4.b",3,1994,5,8,0.625,-1.5,56.25
"41E9","NS-IBTS","27.4.b",3,1994,6,9,0.666666666666667,-0.5,56.25
"41F0","NS-IBTS","27.4.b",1,1994,4,9,0.444444444444444,0.5,56.25
"41F0","NS-IBTS","27.4.b",3,1994,6,11,0.545454545454545,0.5,56.25
"41F1","NS-IBTS","27.4.b",1,1994,6,10,0.6,1.5,56.25
"41F1","NS-IBTS","27.4.b",3,1994,2,6,0.333333333333333,1.5,56.25
"41F2","NS-IBTS","27.4.b",1,1994,5,9,0.555555555555556,2.5,56.25
"41F2","NS-IBTS","27.4.b",3,1994,3,11,0.272727272727273,2.5,56.25
"41F3","NS-IBTS","27.4.b",1,1994,3,10,0.3,3.5,56.25
"41F3","NS-IBTS","27.4.b",3,1994,3,9,0.333333333333333,3.5,56.25
"41F4","NS-IBTS","27.4.b",1,1994,5,10,0.5,4.5,56.25
"41F5","NS-IBTS","27.4.b",1,1994,5,12,0.416666666666667,5.5,56.25
"41F5","NS-IBTS","27.4.b",3,1994,7,8,0.875,5.5,56.25
"41F6","NS-IBTS","27.4.b",1,1994,6,7,0.857142857142857,6.5,56.25
"41F6","NS-IBTS","27.4.b",3,1994,5,7,0.714285714285714,6.5,56.25
"41F7","NS-IBTS","27.4.b",1,1994,8,6,1.33333333333333,7.5,56.25
"41F7","NS-IBTS","27.4.b",3,1994,10,7,1.42857142857143,7.5,56.25
"41G1","NS-IBTS","27.3.a",1,1994,6,11,0.545454545454545,11.5,56.25
"41G1","NS-IBTS","27.3.a",3,1994,9,10,0.9,11.5,56.25
"41G2","NS-IBTS","27.3.a",1,1994,5,11,0.454545454545455,12.5,56.25
"41G2","NS-IBTS","27.3.a",3,1994,5,5,1,12.5,56.25
"42E1","SWC-IBTS","27.6.a",1,1994,12,10,1.2,-8.5,56.75
"42E2","SWC-IBTS","27.6.a",1,1994,13,12,1.08333333333333,-7.5,56.75
"42E3","SWC-IBTS","27.6.a",1,1994,11,10,1.1,-6.5,56.75
"42E7","NS-IBTS","27.4.b",3,1994,6,8,0.75,-2.5,56.75
"42E8","NS-IBTS","27.4.b",1,1994,4,6,0.666666666666667,-1.5,56.75
"42E8","NS-IBTS","27.4.b",3,1994,8,12,0.666666666666667,-1.5,56.75
"42E9","NS-IBTS","27.4.b",1,1994,8,12,0.666666666666667,-0.5,56.75
"42E9","NS-IBTS","27.4.b",3,1994,4,9,0.444444444444444,-0.5,56.75
"42F0","NS-IBTS","27.4.b",1,1994,4,10,0.4,0.5,56.75
"42F0","NS-IBTS","27.4.b",3,1994,5,9,0.555555555555556,0.5,56.75
"42F1","NS-IBTS","27.4.b",1,1994,6,13,0.461538461538462,1.5,56.75
"42F1","NS-IBTS","27.4.b",3,1994,2,10,0.2,1.5,56.75
"42F2","NS-IBTS","27.4.b",1,1994,3,8,0.375,2.5,56.75
"42F2","NS-IBTS","27.4.b",3,1994,2,9,0.222222222222222,2.5,56.75
"42F3","NS-IBTS","27.4.b",1,1994,3,7,0.428571428571429,3.5,56.75
"42F3","NS-IBTS","27.4.b",3,1994,2,9,0.222222222222222,3.5,56.75
"42F4","NS-IBTS","27.4.b",1,1994,3,12,0.25,4.5,56.75
"42F4","NS-IBTS","27.4.b",3,1994,3,9,0.333333333333333,4.5,56.75
"42F5","NS-IBTS","27.4.b",1,1994,7,12,0.583333333333333,5.5,56.75
"42F5","NS-IBTS","27.4.b",3,1994,3,9,0.333333333333333,5.5,56.75
"42F6","NS-IBTS","27.4.b",1,1994,8,12,0.666666666666667,6.5,56.75
"42F6","NS-IBTS","27.4.b",3,1994,5,7,0.714285714285714,6.5,56.75
"42F7","NS-IBTS","27.4.b",1,1994,3,8,0.375,7.5,56.75
"42F7","NS-IBTS","27.4.b",3,1994,4,8,0.5,7.5,56.75
"42G1","NS-IBTS","27.3.a",1,1994,12,13,0.923076923076923,11.5,56.75
"42G1","NS-IBTS","27.3.a",3,1994,13,13,1,11.5,56.75
"42G2","NS-IBTS","27.3.a",1,1994,10,15,0.666666666666667,12.5,56.75
"42G2","NS-IBTS","27.3.a",3,1994,12,12,1,12.5,56.75
"43E0","SWC-IBTS","27.6.a",4,1994,10,4,2.5,-9.5,57.25
"43E1","SWC-IBTS","27.6.a",1,1994,8,7,1.14285714285714,-8.5,57.25
"43E1","SWC-IBTS","27.6.a",4,1994,13,9,1.44444444444444,-8.5,57.25
"43E3","SWC-IBTS","27.6.a",1,1994,8,9,0.888888888888889,-6.5,57.25
"43E8","NS-IBTS","27.4.b",1,1994,5,13,0.384615384615385,-1.5,57.25
"43E8","NS-IBTS","27.4.b",3,1994,7,11,0.636363636363636,-1.5,57.25
"43E9","NS-IBTS","27.4.b",1,1994,6,11,0.545454545454545,-0.5,57.25
"43E9","NS-IBTS","27.4.b",3,1994,10,11,0.909090909090909,-0.5,57.25
"43F0","NS-IBTS","27.4.b",1,1994,7,11,0.636363636363636,0.5,57.25
"43F0","NS-IBTS","27.4.b",3,1994,5,13,0.384615384615385,0.5,57.25
"43F1","NS-IBTS","27.4.b",1,1994,5,9,0.555555555555556,1.5,57.25
"43F1","NS-IBTS","27.4.b",3,1994,3,12,0.25,1.5,57.25
"43F2","NS-IBTS","27.4.b",1,1994,3,11,0.272727272727273,2.5,57.25
"43F2","NS-IBTS","27.4.b",3,1994,2,11,0.181818181818182,2.5,57.25
"43F3","NS-IBTS","27.4.b",1,1994,1,7,0.142857142857143,3.5,57.25
"43F3","NS-IBTS","27.4.b",3,1994,2,9,0.222222222222222,3.5,57.25
"43F4","NS-IBTS","27.4.b",1,1994,2,11,0.181818181818182,4.5,57.25
"43F4","NS-IBTS","27.4.b",3,1994,2,9,0.222222222222222,4.5,57.25
"43F5","NS-IBTS","27.4.b",1,1994,5,14,0.357142857142857,5.5,57.25
"43F5","NS-IBTS","27.4.b",3,1994,5,7,0.714285714285714,5.5,57.25
"43F6","NS-IBTS","27.4.b",1,1994,2,11,0.181818181818182,6.5,57.25
"43F6","NS-IBTS","27.4.b",3,1994,3,10,0.3,6.5,57.25
"43F7","NS-IBTS","27.4.b",1,1994,6,12,0.5,7.5,57.25
"43F7","NS-IBTS","27.4.b",3,1994,3,8,0.375,7.5,57.25
"43F8","NS-IBTS","27.3.a",1,1994,7,14,0.5,8.5,57.25
"43F8","NS-IBTS","27.3.a",3,1994,8,11,0.727272727272727,8.5,57.25
"43G0","NS-IBTS","27.3.a",1,1994,9,10,0.9,10.5,57.25
"43G0","NS-IBTS","27.3.a",3,1994,10,11,0.909090909090909,10.5,57.25
"43G1","NS-IBTS","27.3.a",1,1994,13,16,0.8125,11.5,57.25
"43G1","NS-IBTS","27.3.a",3,1994,13,18,0.722222222222222,11.5,57.25
"43G2","NS-IBTS","27.3.a",1,1994,8,10,0.8,12.5,57.25
"43G2","NS-IBTS","27.3.a",3,1994,9,11,0.818181818181818,12.5,57.25
"44E0","SWC-IBTS","27.6.a",1,1994,8,10,0.8,-9.5,57.75
"44E0","SWC-IBTS","27.6.a",4,1994,14,13,1.07692307692308,-9.5,57.75
"44E1","SWC-IBTS","27.6.a",1,1994,14,10,1.4,-8.5,57.75
"44E3","SWC-IBTS","27.6.a",1,1994,9,11,0.818181818181818,-6.5,57.75
"44E4","SWC-IBTS","27.6.a",1,1994,9,12,0.75,-5.5,57.75
"44E6","NS-IBTS","27.4.a",1,1994,9,12,0.75,-3.5,57.75
"44E6","NS-IBTS","27.4.a",3,1994,5,8,0.625,-3.5,57.75
"44E7","NS-IBTS","27.4.a",1,1994,4,12,0.333333333333333,-2.5,57.75
"44E7","NS-IBTS","27.4.a",3,1994,4,8,0.5,-2.5,57.75
"44E8","NS-IBTS","27.4.a",1,1994,6,12,0.5,-1.5,57.75
"44E8","NS-IBTS","27.4.a",3,1994,2,8,0.25,-1.5,57.75
"44E9","NS-IBTS","27.4.a",1,1994,8,11,0.727272727272727,-0.5,57.75
"44E9","NS-IBTS","27.4.a",3,1994,4,9,0.444444444444444,-0.5,57.75
"44F0","NS-IBTS","27.4.a",1,1994,7,12,0.583333333333333,0.5,57.75
"44F0","NS-IBTS","27.4.a",3,1994,6,10,0.6,0.5,57.75
"44F1","NS-IBTS","27.4.a",1,1994,3,12,0.25,1.5,57.75
"44F1","NS-IBTS","27.4.a",3,1994,3,13,0.230769230769231,1.5,57.75
"44F2","NS-IBTS","27.4.a",1,1994,2,11,0.181818181818182,2.5,57.75
"44F3","NS-IBTS","27.4.a",1,1994,3,10,0.3,3.5,57.75
"44F3","NS-IBTS","27.4.a",3,1994,3,10,0.3,3.5,57.75
"44F4","NS-IBTS","27.4.a",1,1994,4,13,0.307692307692308,4.5,57.75
"44F4","NS-IBTS","27.4.a",3,1994,3,11,0.272727272727273,4.5,57.75
"44F5","NS-IBTS","27.4.a",1,1994,4,11,0.363636363636364,5.5,57.75
"44F5","NS-IBTS","27.4.a",3,1994,1,12,0.0833333333333333,5.5,57.75
"44F8","NS-IBTS","27.3.a",1,1994,7,15,0.466666666666667,8.5,57.75
"44F8","NS-IBTS","27.3.a",3,1994,9,16,0.5625,8.5,57.75
"44F9","NS-IBTS","27.3.a",1,1994,6,15,0.4,9.5,57.75
"44F9","NS-IBTS","27.3.a",3,1994,11,15,0.733333333333333,9.5,57.75
"44G0","NS-IBTS","27.3.a",1,1994,9,13,0.692307692307692,10.5,57.75
"44G0","NS-IBTS","27.3.a",3,1994,12,19,0.631578947368421,10.5,57.75
"44G1","NS-IBTS","27.3.a",1,1994,9,15,0.6,11.5,57.75
"44G1","NS-IBTS","27.3.a",3,1994,11,14,0.785714285714286,11.5,57.75
"45E0","SWC-IBTS","27.6.a",1,1994,14,10,1.4,-9.5,58.25
"45E2","SWC-IBTS","27.6.a",1,1994,13,9,1.44444444444444,-7.5,58.25
"45E3","SWC-IBTS","27.6.a",1,1994,16,14,1.14285714285714,-6.5,58.25
"45E4","SWC-IBTS","27.6.a",1,1994,16,18,0.888888888888889,-5.5,58.25
"45E6","NS-IBTS","27.4.a",1,1994,9,10,0.9,-3.5,58.25
"45E7","NS-IBTS","27.4.a",1,1994,7,10,0.7,-2.5,58.25
"45E7","NS-IBTS","27.4.a",3,1994,6,10,0.6,-2.5,58.25
"45E8","NS-IBTS","27.4.a",1,1994,14,11,1.27272727272727,-1.5,58.25
"45E8","NS-IBTS","27.4.a",3,1994,8,11,0.727272727272727,-1.5,58.25
"45E9","NS-IBTS","27.4.a",1,1994,9,12,0.75,-0.5,58.25
"45E9","NS-IBTS","27.4.a",3,1994,8,9,0.888888888888889,-0.5,58.25
"45F0","NS-IBTS","27.4.a",1,1994,2,7,0.285714285714286,0.5,58.25
"45F0","NS-IBTS","27.4.a",3,1994,3,9,0.333333333333333,0.5,58.25
"45F1","NS-IBTS","27.4.a",1,1994,5,11,0.454545454545455,1.5,58.25
"45F1","NS-IBTS","27.4.a",3,1994,3,12,0.25,1.5,58.25
"45F2","NS-IBTS","27.4.a",1,1994,2,8,0.25,2.5,58.25
"45F2","NS-IBTS","27.4.a",3,1994,3,10,0.3,2.5,58.25
"45F3","NS-IBTS","27.4.a",1,1994,6,9,0.666666666666667,3.5,58.25
"45F3","NS-IBTS","27.4.a",3,1994,5,9,0.555555555555556,3.5,58.25
"45F4","NS-IBTS","27.4.a",1,1994,3,11,0.272727272727273,4.5,58.25
"45F4","NS-IBTS","27.4.a",3,1994,2,12,0.166666666666667,4.5,58.25
"45F9","NS-IBTS","27.3.a",1,1994,6,17,0.352941176470588,9.5,58.25
"45F9","NS-IBTS","27.3.a",3,1994,3,12,0.25,9.5,58.25
"45G0","NS-IBTS","27.3.a",1,1994,10,15,0.666666666666667,10.5,58.25
"45G0","NS-IBTS","27.3.a",3,1994,3,14,0.214285714285714,10.5,58.25
"45G1","NS-IBTS","27.3.a",1,1994,6,12,0.5,11.5,58.25
"45G1","NS-IBTS","27.3.a",3,1994,7,16,0.4375,11.5,58.25
"46E2","SWC-IBTS","27.6.a",1,1994,5,11,0.454545454545455,-7.5,58.75
"46E3","SWC-IBTS","27.6.a",1,1994,14,10,1.4,-6.5,58.75
"46E4","SWC-IBTS","27.6.a",1,1994,14,12,1.16666666666667,-5.5,58.75
"46E5","SWC-IBTS","27.6.a",1,1994,7,9,0.777777777777778,-4.5,58.75
"46E7","NS-IBTS","27.4.a",1,1994,8,10,0.8,-2.5,58.75
"46E7","NS-IBTS","27.4.a",3,1994,8,9,0.888888888888889,-2.5,58.75
"46E8","NS-IBTS","27.4.a",1,1994,9,15,0.6,-1.5,58.75
"46E8","NS-IBTS","27.4.a",3,1994,5,10,0.5,-1.5,58.75
"46E9","NS-IBTS","27.4.a",1,1994,10,14,0.714285714285714,-0.5,58.75
"46E9","NS-IBTS","27.4.a",3,1994,5,7,0.714285714285714,-0.5,58.75
"46F0","NS-IBTS","27.4.a",1,1994,5,12,0.416666666666667,0.5,58.75
"46F0","NS-IBTS","27.4.a",3,1994,2,12,0.166666666666667,0.5,58.75
"46F1","NS-IBTS","27.4.a",1,1994,4,12,0.333333333333333,1.5,58.75
"46F1","NS-IBTS","27.4.a",3,1994,3,10,0.3,1.5,58.75
"46F2","NS-IBTS","27.4.a",1,1994,3,11,0.272727272727273,2.5,58.75
"46F3","NS-IBTS","27.4.a",1,1994,5,13,0.384615384615385,3.5,58.75
"46F3","NS-IBTS","27.4.a",3,1994,3,11,0.272727272727273,3.5,58.75
"46G0","NS-IBTS","27.3.a",1,1994,9,14,0.642857142857143,10.5,58.75
"46G0","NS-IBTS","27.3.a",3,1994,7,15,0.466666666666667,10.5,58.75
"46G1","NS-IBTS","27.3.a",1,1994,7,9,0.777777777777778,11.5,58.75
"47E4","SWC-IBTS","27.6.a",1,1994,12,9,1.33333333333333,-5.5,59.25
"47E5","SWC-IBTS","27.6.a",1,1994,10,10,1,-4.5,59.25
"47E7","NS-IBTS","27.4.a",1,1994,4,7,0.571428571428571,-2.5,59.25
"47E7","NS-IBTS","27.4.a",3,1994,8,12,0.666666666666667,-2.5,59.25
"47E8","NS-IBTS","27.4.a",1,1994,8,12,0.666666666666667,-1.5,59.25
"47E8","NS-IBTS","27.4.a",3,1994,6,10,0.6,-1.5,59.25
"47E9","NS-IBTS","27.4.a",1,1994,7,12,0.583333333333333,-0.5,59.25
"47E9","NS-IBTS","27.4.a",3,1994,5,14,0.357142857142857,-0.5,59.25
"47F0","NS-IBTS","27.4.a",1,1994,6,13,0.461538461538462,0.5,59.25
"47F0","NS-IBTS","27.4.a",3,1994,4,13,0.307692307692308,0.5,59.25
"47F1","NS-IBTS","27.4.a",1,1994,2,8,0.25,1.5,59.25
"47F1","NS-IBTS","27.4.a",3,1994,2,7,0.285714285714286,1.5,59.25
"47F2","NS-IBTS","27.4.a",1,1994,3,7,0.428571428571429,2.5,59.25
"47F2","NS-IBTS","27.4.a",3,1994,4,12,0.333333333333333,2.5,59.25
"47F3","NS-IBTS","27.4.a",1,1994,7,7,1,3.5,59.25
"47F3","NS-IBTS","27.4.a",3,1994,6,14,0.428571428571429,3.5,59.25
"48E7","NS-IBTS","27.4.a",3,1994,7,9,0.777777777777778,-2.5,59.75
"48E8","NS-IBTS","27.4.a",3,1994,9,10,0.9,-1.5,59.75
"48E9","NS-IBTS","27.4.a",1,1994,7,11,0.636363636363636,-0.5,59.75
"48F0","NS-IBTS","27.4.a",1,1994,5,7,0.714285714285714,0.5,59.75
"48F0","NS-IBTS","27.4.a",3,1994,4,10,0.4,0.5,59.75
"48F1","NS-IBTS","27.4.a",1,1994,2,6,0.333333333333333,1.5,59.75
"48F2","NS-IBTS","27.4.a",1,1994,5,11,0.454545454545455,2.5,59.75
"48F2","NS-IBTS","27.4.a",3,1994,4,8,0.5,2.5,59.75
"48F3","NS-IBTS","27.4.a",1,1994,8,12,0.666666666666667,3.5,59.75
"49E7","NS-IBTS","27.4.a",3,1994,11,11,1,-2.5,60.25
"49E8","NS-IBTS","27.4.a",3,1994,11,11,1,-1.5,60.25
"49E9","NS-IBTS","27.4.a",3,1994,10,7,1.42857142857143,-0.5,60.25
"49F0","NS-IBTS","27.4.a",1,1994,6,9,0.666666666666667,0.5,60.25
"49F0","NS-IBTS","27.4.a",3,1994,8,12,0.666666666666667,0.5,60.25
"49F1","NS-IBTS","27.4.a",1,1994,5,9,0.555555555555556,1.5,60.25
"49F1","NS-IBTS","27.4.a",3,1994,6,13,0.461538461538462,1.5,60.25
"49F2","NS-IBTS","27.4.a",1,1994,5,7,0.714285714285714,2.5,60.25
"49F2","NS-IBTS","27.4.a",3,1994,5,12,0.416666666666667,2.5,60.25
"49F3","NS-IBTS","27.4.a",1,1994,7,10,0.7,3.5,60.25
"49F3","NS-IBTS","27.4.a",3,1994,4,8,0.5,3.5,60.25
"50E9","NS-IBTS","27.4.a",3,1994,11,11,1,-0.5,60.75
"50F0","NS-IBTS","27.4.a",3,1994,10,11,0.909090909090909,0.5,60.75
"50F1","NS-IBTS","27.4.a",1,1994,8,11,0.727272727272727,1.5,60.75
"50F2","NS-IBTS","27.4.a",1,1994,6,6,1,2.5,60.75
"50F2","NS-IBTS","27.4.a",3,1994,5,15,0.333333333333333,2.5,60.75
"50F3","NS-IBTS","27.4.a",1,1994,6,10,0.6,3.5,60.75
"51E9","NS-IBTS","27.4.a",1,1994,8,11,0.727272727272727,-0.5,61.25
"51E9","NS-IBTS","27.4.a",3,1994,10,10,1,-0.5,61.25
"51F0","NS-IBTS","27.4.a",1,1994,7,9,0.777777777777778,0.5,61.25
"51F0","NS-IBTS","27.4.a",3,1994,8,11,0.727272727272727,0.5,61.25
"51F1","NS-IBTS","27.4.a",1,1994,8,9,0.888888888888889,1.5,61.25
"51F1","NS-IBTS","27.4.a",3,1994,10,15,0.666666666666667,1.5,61.25
"51F2","NS-IBTS","27.4.a",3,1994,7,9,0.777777777777778,2.5,61.25
"27E9","FR-CGFS","27.7.d",4,1995,19,3,6.33333333333333,-0.5,49.25
"27F0","FR-CGFS","27.7.d",4,1995,9,4,2.25,0.5,49.25
"28E8","FR-CGFS","27.7.d",4,1995,13,2,6.5,-1.5,49.75
"28E9","FR-CGFS","27.7.d",4,1995,16,1,16,-0.5,49.75
"28F0","FR-CGFS","27.7.d",4,1995,15,5,3,0.5,49.75
"28F1","FR-CGFS","27.7.d",4,1995,5,1,5,1.5,49.75
"29E8","FR-CGFS","27.7.d",4,1995,3,NA,NA,-1.5,50.25
"29E9","FR-CGFS","27.7.d",4,1995,10,NA,NA,-0.5,50.25
"29F0","FR-CGFS","27.7.d",4,1995,12,1,12,0.5,50.25
"29F1","FR-CGFS","27.7.d",4,1995,14,5,2.8,1.5,50.25
"30E4","BTS","27.7.f",3,1995,18,5,3.6,-5.5,50.75
"30E5","BTS","27.7.f",3,1995,9,2,4.5,-4.5,50.75
"30E9","FR-CGFS","27.7.d",4,1995,21,6,3.5,-0.5,50.75
"30F0","FR-CGFS","27.7.d",4,1995,18,5,3.6,0.5,50.75
"30F1","FR-CGFS","27.7.d",4,1995,12,5,2.4,1.5,50.75
"31E5","BTS","27.7.f",3,1995,26,7,3.71428571428571,-4.5,51.25
"31E6","BTS","27.7.f",3,1995,6,1,6,-3.5,51.25
"31F2","NS-IBTS","27.4.c",1,1995,11,7,1.57142857142857,2.5,51.25
"32E5","BTS","27.7.f",3,1995,25,8,3.125,-4.5,51.75
"32E6","BTS","27.7.f",3,1995,15,3,5,-3.5,51.75
"32F1","NS-IBTS","27.4.c",1,1995,16,10,1.6,1.5,51.75
"32F1","NS-IBTS","27.4.c",3,1995,10,4,2.5,1.5,51.75
"32F2","NS-IBTS","27.4.c",1,1995,15,7,2.14285714285714,2.5,51.75
"32F2","NS-IBTS","27.4.c",3,1995,6,5,1.2,2.5,51.75
"32F3","NS-IBTS","27.4.c",1,1995,7,5,1.4,3.5,51.75
"32F3","NS-IBTS","27.4.c",3,1995,10,3,3.33333333333333,3.5,51.75
"33F1","NS-IBTS","27.4.c",1,1995,13,7,1.85714285714286,1.5,52.25
"33F2","NS-IBTS","27.4.c",1,1995,10,6,1.66666666666667,2.5,52.25
"33F2","NS-IBTS","27.4.c",3,1995,8,4,2,2.5,52.25
"33F3","NS-IBTS","27.4.c",1,1995,7,5,1.4,3.5,52.25
"33F3","NS-IBTS","27.4.c",3,1995,6,5,1.2,3.5,52.25
"33F4","NS-IBTS","27.4.c",1,1995,6,6,1,4.5,52.25
"33F4","NS-IBTS","27.4.c",3,1995,7,4,1.75,4.5,52.25
"34F1","NS-IBTS","27.4.c",1,1995,8,7,1.14285714285714,1.5,52.75
"34F2","NS-IBTS","27.4.c",1,1995,9,5,1.8,2.5,52.75
"34F2","NS-IBTS","27.4.c",3,1995,6,2,3,2.5,52.75
"34F3","NS-IBTS","27.4.c",1,1995,8,5,1.6,3.5,52.75
"34F3","NS-IBTS","27.4.c",3,1995,5,2,2.5,3.5,52.75
"34F4","NS-IBTS","27.4.c",1,1995,5,6,0.833333333333333,4.5,52.75
"34F4","NS-IBTS","27.4.c",3,1995,6,3,2,4.5,52.75
"35F0","NS-IBTS","27.4.c",1,1995,11,13,0.846153846153846,0.5,53.25
"35F1","NS-IBTS","27.4.c",1,1995,9,7,1.28571428571429,1.5,53.25
"35F1","NS-IBTS","27.4.c",3,1995,7,5,1.4,1.5,53.25
"35F2","NS-IBTS","27.4.c",1,1995,6,7,0.857142857142857,2.5,53.25
"35F2","NS-IBTS","27.4.c",3,1995,9,4,2.25,2.5,53.25
"35F3","NS-IBTS","27.4.c",1,1995,10,6,1.66666666666667,3.5,53.25
"35F3","NS-IBTS","27.4.c",3,1995,8,4,2,3.5,53.25
"35F4","NS-IBTS","27.4.c",1,1995,8,6,1.33333333333333,4.5,53.25
"35F4","NS-IBTS","27.4.c",3,1995,8,4,2,4.5,53.25
"36F0","NS-IBTS","27.4.b",1,1995,14,13,1.07692307692308,0.5,53.75
"36F1","NS-IBTS","27.4.b",1,1995,8,11,0.727272727272727,1.5,53.75
"36F1","NS-IBTS","27.4.b",3,1995,8,5,1.6,1.5,53.75
"36F2","NS-IBTS","27.4.b",1,1995,10,9,1.11111111111111,2.5,53.75
"36F2","NS-IBTS","27.4.b",3,1995,9,9,1,2.5,53.75
"36F3","NS-IBTS","27.4.b",1,1995,6,6,1,3.5,53.75
"36F3","NS-IBTS","27.4.b",3,1995,8,3,2.66666666666667,3.5,53.75
"36F4","NS-IBTS","27.4.b",1,1995,11,11,1,4.5,53.75
"36F4","NS-IBTS","27.4.b",3,1995,8,5,1.6,4.5,53.75
"36F5","NS-IBTS","27.4.b",1,1995,12,8,1.5,5.5,53.75
"36F5","NS-IBTS","27.4.b",3,1995,8,4,2,5.5,53.75
"36F6","NS-IBTS","27.4.b",1,1995,7,7,1,6.5,53.75
"36F7","NS-IBTS","27.4.b",1,1995,5,7,0.714285714285714,7.5,53.75
"37E9","NS-IBTS","27.4.b",1,1995,8,10,0.8,-0.5,54.25
"37F0","NS-IBTS","27.4.b",1,1995,8,9,0.888888888888889,0.5,54.25
"37F1","NS-IBTS","27.4.b",1,1995,10,13,0.769230769230769,1.5,54.25
"37F2","NS-IBTS","27.4.b",1,1995,8,9,0.888888888888889,2.5,54.25
"37F3","NS-IBTS","27.4.b",1,1995,5,8,0.625,3.5,54.25
"37F3","NS-IBTS","27.4.b",3,1995,3,4,0.75,3.5,54.25
"37F4","NS-IBTS","27.4.b",1,1995,8,9,0.888888888888889,4.5,54.25
"37F4","NS-IBTS","27.4.b",3,1995,5,6,0.833333333333333,4.5,54.25
"37F5","NS-IBTS","27.4.b",1,1995,9,9,1,5.5,54.25
"37F5","NS-IBTS","27.4.b",3,1995,5,3,1.66666666666667,5.5,54.25
"37F6","NS-IBTS","27.4.b",1,1995,8,6,1.33333333333333,6.5,54.25
"37F6","NS-IBTS","27.4.b",3,1995,5,2,2.5,6.5,54.25
"37F7","NS-IBTS","27.4.b",1,1995,6,8,0.75,7.5,54.25
"37F7","NS-IBTS","27.4.b",3,1995,7,7,1,7.5,54.25
